state,district,migration_pressure_score,migration_pressure_category,score_climate,score_agriculture,score_poverty,score_demographics,rainfall_cv,drought_freq,flood_freq,yield_cv,production_std,mpi,headcount_ratio,marginal_worker_rate,worker_ratio,rainfall_cv_imp,drought_freq_imp,flood_freq_imp,yield_cv_imp,production_std_imp,mpi_imp,headcount_ratio_imp,marginal_worker_rate_imp,worker_ratio_imp
JAMMU & KASHMIR,Kupwara,0.315559,High,0.454531377,0.000776678,0.228850821,0.660441967,0.378356331,0.166666667,0.166666667,1.383736391,20243.17671,0.07924354,20.081075,0.12090138,0.263184865,0.378356331,0.166666667,0.166666667,1.383736391,20243.17671,0.07924354,20.081075,0.12090138,0.263184865
RAJASTHAN,Pratapgarh,0.390399,High,0.428099387,0.001087972,0.725321113,0.393077479,,,,1.628842364,207608.334,0.27960735,57.83578,0.177276436,0.554583291,0.33704962,0.166666667,0.166666667,1.628842364,207608.334,0.27960735,57.83578,0.177276436,0.554583291
CHHATTISGARH,Jashpur,0.274674,Medium,0.139974183,0.00016987,0.630407879,0.453590865,0.190649596,0.083333333,0.083333333,0.325228096,53424.66638,0.22882584,52.986934,0.230149272,0.572241094,0.190649596,0.083333333,0.083333333,0.325228096,53424.66638,0.22882584,52.986934,0.230149272,0.572241094
MAHARASHTRA,Sindhudurg,0.1862,Low,0.174186322,0.001280797,0.190014717,0.516075396,0.200704923,0,0.166666667,2.186486759,45249.09085,0.06397648,17.050594,0.14198771,0.408612477,0.200704923,0,0.166666667,2.186486759,45249.09085,0.06397648,17.050594,0.14198771,0.408612477
MADHYA PRADESH,Ashoknagar,0.310104,Medium,0.24802873,0.000854821,0.607377637,0.474904918,0.359512321,0.083333333,0.083333333,1.085194243,314310.1717,0.22197176,50.772216,0.087545307,0.373069245,0.359512321,0.083333333,0.083333333,1.085194243,314310.1717,0.22197176,50.772216,0.087545307,0.373069245
ASSAM,Udalguri,0.277794,Medium,0.309481268,0.042703493,0.359480876,0.459531709,0.151678627,0.166666667,0.166666667,69.09907741,1446945.908,0.12901329,30.575018,0.11044311,0.414865066,0.151678627,0.166666667,0.166666667,69.09907741,1446945.908,0.12901329,30.575018,0.11044311,0.414865066
MADHYA PRADESH,Neemuch,0.250753,Low,0.303900507,0.000891086,0.40311794,0.289237484,0.316596651,0.166666667,0.083333333,1.237051092,251543.0489,0.1445057,34.295689,0.072853655,0.506837823,0.316596651,0.166666667,0.083333333,1.237051092,251543.0489,0.1445057,34.295689,0.072853655,0.506837823
MEGHALAYA,East Khasi Hills,0.296996,Medium,0.487414298,0.000328994,0.276385204,0.381483103,0.386334415,0.083333333,0.25,0.620045687,32892.68727,0.10017416,23.364213,0.045052681,0.39566206,0.386334415,0.083333333,0.25,0.620045687,32892.68727,0.10017416,23.364213,0.045052681,0.39566206
CHHATTISGARH,Kabeerdham,0.280887,Medium,0.334418627,0.000320685,0.439349546,0.35948442,,,,,,,,0.105990571,0.491359544,0.190649596,0.166666667,0.166666667,0.482660208,117659.4401,0.15376519,38.069186,0.105990571,0.491359544
GOA,North Goa,0.235327,Low,0.310010669,0.19336277,0.064303904,0.416042499,0.152505951,0.166666667,0.166666667,283.4913406,26425203.14,0.02157983,5.907762,0.071174121,0.400555985,0.152505951,0.166666667,0.166666667,283.4913406,26425203.14,0.02157983,5.907762,0.071174121,0.400555985
KERALA,Wayanad,0.232244,Low,0.396988521,0.070039152,0.043828116,0.43220902,0.158201439,0.25,0.166666667,97.00561764,13520873.49,0.01592948,3.854489,0.093748624,0.416037043,0.158201439,0.25,0.166666667,97.00561764,13520873.49,0.01592948,3.854489,0.093748624,0.416037043
PUNJAB,Kapurthala,0.285321,Medium,0.571235296,0.003195035,0.075964218,0.43732799,0.387096515,0.166666667,0.25,5.167402397,186362.6265,0.02850935,6.372275,0.044109926,0.348596854,0.387096515,0.166666667,0.25,5.167402397,186362.6265,0.02850935,6.372275,0.044109926,0.348596854
HIMACHAL PRADESH,Shimla,0.218603,Low,0.39040328,0.000372782,0.10197582,0.375834567,0.234730016,0.083333333,0.25,0.705030563,24597.05599,0.03418176,9.266529,0.146381494,0.529386617,0.234730016,0.083333333,0.25,0.705030563,24597.05599,0.03418176,9.266529,0.146381494,0.529386617
GUJARAT,Tapi,0.339418,High,0.482500404,0.001452286,0.482196287,0.330868497,0.291835514,0.25,0.166666667,1.853097668,469833.362,0.16383237,42.69928,0.140421203,0.558723306,0.291835514,0.25,0.166666667,1.853097668,469833.362,0.16383237,42.69928,0.140421203,0.558723306
CHHATTISGARH,Dhamtari,0.227326,Low,0.31351405,0.000297735,0.283517542,0.310948712,0.157980875,0.166666667,0.166666667,0.40258694,146384.1599,0.09664379,25.123437,0.084431863,0.503756653,0.157980875,0.166666667,0.166666667,0.40258694,146384.1599,0.09664379,25.123437,0.084431863,0.503756653
JHARKHAND,Jamtara,0.36086,High,0.250888789,0.000798568,0.676793311,0.691004543,0.190342507,0.083333333,0.166666667,1.384823805,44497.22083,0.2468856,56.639746,0.258136736,0.412912336,0.190342507,0.083333333,0.166666667,1.384823805,44497.22083,0.2468856,56.639746,0.258136736,0.412912336
MADHYA PRADESH,Datia,0.316226,High,0.390269739,0.001129773,0.452147525,0.4420835,0.277931169,0.166666667,0.166666667,1.590609804,281579.2427,0.16167048,38.522121,0.093969653,0.408208919,0.277931169,0.166666667,0.166666667,1.590609804,281579.2427,0.16167048,38.522121,0.093969653,0.408208919
ASSAM,Nalbari,0.272881,Medium,0.33189086,0.058274514,0.260510175,0.513488261,,,,90.63989809,4451933.104,0.09048142,22.780877,0.091817547,0.346824098,0.186699316,0.166666667,0.166666667,90.63989809,4451933.104,0.09048142,22.780877,0.091817547,0.346824098
PUNJAB,Mansa,0.258514,Medium,0.456306311,0.001656943,0.13099769,0.437618579,0.250900578,0.25,0.166666667,2.61426708,181354.4736,0.04565789,11.518422,0.105666638,0.426776971,0.250900578,0.25,0.166666667,2.61426708,181354.4736,0.04565789,11.518422,0.105666638,0.426776971
MADHYA PRADESH,Burhanpur,0.263447,Medium,0.24802873,0.002019316,0.47940424,0.37520736,0.359512321,0.083333333,0.083333333,2.558097155,633752.446,0.18708502,37.858048,0.070514233,0.433252358,0.359512321,0.083333333,0.083333333,2.558097155,633752.446,0.18708502,37.858048,0.070514233,0.433252358
TAMIL NADU,Ariyalur,0.192626,Low,0.179421555,0.119441084,0.164097141,0.392958373,0.252296153,0.083333333,0.083333333,195.9306802,2072771.136,0.05418127,14.953488,0.116056029,0.476690767,0.252296153,0.083333333,0.083333333,195.9306802,2072771.136,0.05418127,14.953488,0.116056029,0.476690767
JAMMU & KASHMIR,Badgam,0.258825,Medium,0.389118396,0.000364548,0.120095206,0.616790502,0.40636144,0.083333333,0.166666667,0.687079499,27508.74978,0.04200183,10.54808,0.109935058,0.285064578,0.40636144,0.083333333,0.166666667,0.687079499,27508.74978,0.04200183,10.54808,0.109935058,0.285064578
MADHYA PRADESH,Anuppur,0.34603,High,0.377828003,0.000862047,0.567764342,0.477558797,0.215077946,0.083333333,0.25,1.363527424,131606.2547,0.20522802,47.903455,0.1594035,0.462431781,0.215077946,0.083333333,0.25,1.363527424,131606.2547,0.20522802,47.903455,0.1594035,0.462431781
CHHATTISGARH,Uttar Bastar Kanker,0.278866,Medium,0.334418627,0.000320685,0.421729133,0.375381368,,,,,,0.14778242,36.514968,0.138626407,0.519879403,0.190649596,0.166666667,0.166666667,0.482660208,117659.4401,0.14778242,36.514968,0.138626407,0.519879403
ASSAM,Bongaigaon,0.303401,Medium,0.330320664,0.040055167,0.407242038,0.506426671,0.184245486,0.166666667,0.166666667,64.60714472,1504102.209,0.14611618,34.619547,0.086809221,0.346243388,0.184245486,0.166666667,0.166666667,64.60714472,1504102.209,0.14611618,34.619547,0.086809221,0.346243388
TAMIL NADU,The Nilgiris,0.177431,Low,0.319664138,0.061822324,0.032735023,0.279393889,,,,102.8752879,109513.6207,0.01131011,3.037949,0.042222265,0.475899994,0.29782149,0.083333333,0.166666667,102.8752879,109513.6207,0.01131011,3.037949,0.042222265,0.475899994
ODISHA,Kandhamal,0.370103,High,0.356178672,0.000565896,0.620326667,0.601449572,0.268065048,0.25,0.083333333,0.996871924,44927.62973,0.23069352,51.09319,0.256765015,0.484714436,0.268065048,0.25,0.083333333,0.996871924,44927.62973,0.23069352,51.09319,0.256765015,0.484714436
MADHYA PRADESH,Alirajpur,0.438583,High,0.367713282,0.001178348,1,0.397259029,,,,1.929115243,104818.3467,0.40243094,76.45142,0.139599643,0.503151582,0.242680966,0.166666667,0.166666667,1.929115243,104818.3467,0.40243094,76.45142,0.139599643,0.503151582
JHARKHAND,Latehar,0.364093,High,0.250888789,0.000657879,0.69237022,0.686835238,0.190342507,0.083333333,0.166666667,1.140304756,51574.67751,0.26246769,56.059361,0.269702797,0.431070816,0.190342507,0.083333333,0.166666667,1.140304756,51574.67751,0.26246769,56.059361,0.269702797,0.431070816
JHARKHAND,Kodarma,0.298268,Medium,0.273300079,0.000910655,0.447832363,0.602847368,,,,,,0.16085809,38.01756,0.159291541,0.359392343,0.225365849,0.083333333,0.166666667,1.549568488,59483.7824,0.16085809,38.01756,0.159291541,0.359392343
MADHYA PRADESH,Dindori,0.417975,High,0.478167638,0.000577264,0.745545013,0.427235515,0.241654618,0.166666667,0.25,0.892869514,129263.836,0.27796643,61.234984,0.198414816,0.553458789,0.241654618,0.166666667,0.25,0.892869514,129263.836,0.27796643,61.234984,0.198414816,0.553458789
BIHAR,Arwal,0.297881,Medium,0.157991877,0.000978564,0.640016873,0.548897416,0.218806828,0.083333333,0.083333333,1.679374879,47986.07308,0.23622583,53.048938,0.107123849,0.337242435,0.218806828,0.083333333,0.083333333,1.679374879,47986.07308,0.23622583,53.048938,0.107123849,0.337242435
TRIPURA,North Tripura,0.32473,High,0.391517433,0.001578003,0.45108413,0.496889162,0.149651472,0.25,0.166666667,2.724255693,15738.04605,0.16766542,37.221515,0.090153859,0.358337164,0.149651472,0.25,0.166666667,2.724255693,15738.04605,0.16766542,37.221515,0.090153859,0.358337164
MADHYA PRADESH,Sheopur,0.339476,High,0.272961846,0.000847793,0.683616953,0.485485301,0.26824712,0.166666667,0.083333333,1.185223478,237656.0805,0.25841014,55.493377,0.118143055,0.403359109,0.26824712,0.166666667,0.083333333,1.185223478,237656.0805,0.25841014,55.493377,0.118143055,0.403359109
UTTARAKHAND,Garhwal,0.27761,Medium,0.458532535,0.000262326,0.135064777,0.555276885,,,,,,0.04637594,12.003021,0.159635719,0.398899415,0.384609158,0.166666667,0.166666667,0.535798772,14551.45813,0.04637594,12.003021,0.159635719,0.398899415
ASSAM,Dhemaji,0.250517,Low,0.198323934,0.042616295,0.386518091,0.492136803,0.151606392,0.166666667,0.083333333,70.69944389,249394.2671,0.13605604,33.36567,0.168241434,0.461718063,0.151606392,0.166666667,0.083333333,70.69944389,249394.2671,0.13605604,33.36567,0.168241434,0.461718063
PUNJAB,Rupnagar,0.219775,Low,0.401712373,0.002526299,0.033861794,0.467188712,,,,3.985522989,233458.667,0.0119491,3.088652,0.057647449,0.341318703,0.295813196,0.166666667,0.166666667,3.985522989,233458.667,0.0119491,3.088652,0.057647449,0.341318703
RAJASTHAN,Jaisalmer,0.465702,High,0.606240261,0.000878581,0.694526265,0.531114173,0.485210526,0.25,0.166666667,1.377444675,140941.5055,0.27484687,54.038106,0.169453322,0.431250644,0.485210526,0.25,0.166666667,1.377444675,140941.5055,0.27484687,54.038106,0.169453322,0.431250644
ASSAM,Hailakandi,0.356378,High,0.265772015,0.041489359,0.704087081,0.513091078,0.257011181,0.166666667,0.083333333,68.30781085,603160.4969,0.26755972,56.88139,0.074392989,0.324952677,0.257011181,0.166666667,0.083333333,68.30781085,603160.4969,0.26755972,56.88139,0.074392989,0.324952677
CHHATTISGARH,Koriya,0.311542,Medium,0.344037247,0.000320685,0.439349546,0.541407465,0.205681137,0.166666667,0.166666667,,,,,0.203385252,0.466023794,0.205681137,0.166666667,0.166666667,0.482660208,117659.4401,0.15376519,38.069186,0.203385252,0.466023794
BIHAR,Sheohar,0.412405,High,0.37691683,0.000861018,0.774507544,0.577610718,0.257063852,0.166666667,0.166666667,1.438791216,78795.77567,0.29679699,62.081438,0.119723396,0.329711724,0.257063852,0.166666667,0.166666667,1.438791216,78795.77567,0.29679699,62.081438,0.119723396,0.329711724
MADHYA PRADESH,Umaria,0.306961,Medium,0.180541157,0.000890615,0.608327651,0.609779936,0.21063597,0,0.166666667,1.4551221,101393.8489,0.22042327,51.211268,0.234337534,0.449301909,0.21063597,0,0.166666667,1.4551221,101393.8489,0.22042327,51.211268,0.234337534,0.449301909
MEGHALAYA,West Garo Hills,0.271061,Medium,0.307259881,0.000224818,0.370823873,0.471722231,0.148207144,0.166666667,0.166666667,0.43163394,43178.57074,0.13384532,31.389334,0.104652482,0.397476414,0.148207144,0.166666667,0.166666667,0.43163394,43178.57074,0.13384532,31.389334,0.104652482,0.397476414
JAMMU & KASHMIR,Rajouri,0.317121,High,0.386416866,0.00045792,0.349281423,0.62959926,0.402139612,0.083333333,0.166666667,,,0.12591741,29.605649,0.249892982,0.452841232,0.402139612,0.083333333,0.166666667,0.849388144,22793.0029,0.12591741,29.605649,0.249892982,0.452841232
GOA,South Goa,0.238383,Low,0.310010669,0.208380901,0.057347793,0.422978545,0.152505951,0.166666667,0.166666667,288.6608737,40030592.2,0.0198038,5.182965,0.067090582,0.389657428,0.152505951,0.166666667,0.166666667,288.6608737,40030592.2,0.0198038,5.182965,0.067090582,0.389657428
BIHAR,Sheikhpura,0.345579,High,0.296673902,0.000873099,0.635893102,0.550345056,0.261893395,0.083333333,0.166666667,1.521691812,35717.32189,0.23732915,52.209863,0.12045881,0.353041289,0.261893395,0.083333333,0.166666667,1.521691812,35717.32189,0.23732915,52.209863,0.12045881,0.353041289
UTTARAKHAND,Almora,0.308465,Medium,0.486709069,0.000187668,0.281017788,0.452100837,0.298412624,0.25,0.166666667,0.41160122,14493.58811,0.09607097,24.850553,0.156035444,0.479049198,0.298412624,0.25,0.166666667,0.41160122,14493.58811,0.09607097,24.850553,0.156035444,0.479049198
UTTARAKHAND,Tehri Garhwal,0.291148,Medium,0.458532535,0.000293677,0.20514011,0.528686345,,,,0.587904289,14609.32814,0.07081903,18.060644,0.18504486,0.453107051,0.384609158,0.166666667,0.166666667,0.587904289,14609.32814,0.07081903,18.060644,0.18504486,0.453107051
PUNJAB,Faridkot,0.206507,Low,0.361060522,0.001801324,0.057910257,0.434719105,0.405923718,0.166666667,0.083333333,2.964572334,105916.4581,0.01996351,5.238514,0.050428496,0.358788874,0.405923718,0.166666667,0.083333333,2.964572334,105916.4581,0.01996351,5.238514,0.050428496,0.358788874
JAMMU & KASHMIR,Kathua,0.232434,Low,0.272571231,0.000376908,0.222341781,0.542361749,0.397866223,0.083333333,0.083333333,0.663029927,58124.43947,0.07836531,19.254069,0.093414553,0.325145392,0.397866223,0.083333333,0.083333333,0.663029927,58124.43947,0.07836531,19.254069,0.093414553,0.325145392
ODISHA,Malkangiri,0.425521,High,0.40339168,0.000603882,0.831051207,0.509465378,0.29843754,0.166666667,0.166666667,1.037736541,60274.90977,0.32721628,64.938444,0.214673381,0.506637399,0.29843754,0.166666667,0.166666667,1.037736541,60274.90977,0.32721628,64.938444,0.214673381,0.506637399
PUNJAB,Shahid Bhagat Singh Nagar,0.228421,Low,0.401712373,0.002008057,0.070205779,0.465123829,,,,,,0.02492842,6.173025,0.050337247,0.333701883,0.295813196,0.166666667,0.166666667,3.150265444,214624.9786,0.02492842,6.173025,0.050337247,0.333701883
ODISHA,Nuapada,0.348162,High,0.32387013,0.000501122,0.593864856,0.574770032,,,,0.856957856,66940.09418,0.21460701,50.107518,0.251881609,0.500404665,0.174164885,0.166666667,0.166666667,0.856957856,66940.09418,0.21460701,50.107518,0.251881609,0.500404665
ODISHA,Subarnapur,0.301092,Medium,0.32387013,0.000558272,0.439982812,0.517344863,,,,,,0.15141764,38.611596,0.190832914,0.469795127,0.174164885,0.166666667,0.166666667,0.934800047,78805.29625,0.15141764,38.611596,0.190832914,0.469795127
PUNJAB,Fatehgarh Sahib,0.241582,Low,0.478178791,0.00387905,0.044411099,0.414310158,0.415311432,0.166666667,0.166666667,6.400203867,121781.2037,0.01639965,3.854224,0.036553403,0.357874444,0.415311432,0.166666667,0.166666667,6.400203867,121781.2037,0.01639965,3.854224,0.036553403,0.357874444
JHARKHAND,Simdega,0.337418,High,0.250888789,0.000602218,0.666855507,0.551617131,0.190342507,0.083333333,0.166666667,0.954090655,115761.1853,0.24619805,55.253056,0.22204784,0.481413594,0.190342507,0.083333333,0.166666667,0.954090655,115761.1853,0.24619805,55.253056,0.22204784,0.481413594
PUNJAB,Barnala,0.230976,Low,0.42949015,0.003191298,0.064422472,0.425004374,0.295813196,0.083333333,0.25,5.316491342,79809.61141,0.02345824,5.569212,0.038448299,0.351505473,0.295813196,0.083333333,0.25,5.316491342,79809.61141,0.02345824,5.569212,0.038448299,0.351505473
GUJARAT,Narmada,0.324876,High,0.356559249,0.001439586,0.528660065,0.450369952,0.22524995,0.166666667,0.166666667,2.148424997,252712.7933,0.1845365,45.861969,0.170895329,0.499401149,0.22524995,0.166666667,0.166666667,2.148424997,252712.7933,0.1845365,45.861969,0.170895329,0.499401149
GUJARAT,Porbandar,0.289494,Medium,0.56741481,0.00026955,0.118973101,0.407251263,0.424535879,0.25,0.166666667,0.389417676,123229.539,0.04147019,10.477707,0.061033497,0.394857622,0.424535879,0.25,0.166666667,0.389417676,123229.539,0.04147019,10.477707,0.061033497,0.394857622
NCT OF DELHI,Central,0.271072,Medium,0.379693734,0.000981564,0.317672751,0.390106319,,,,,,,,0.019569996,0.356116912,0.26140347,0.166666667,0.166666667,1.408736477,237089.6268,0.11379286,27.081936,0.019569996,0.356116912
HIMACHAL PRADESH,Solan,0.201723,Low,0.351315817,0.000382219,0.087228959,0.379063021,0.347285292,0.083333333,0.166666667,0.725517659,21318.99729,0.03077392,7.662125,0.136996829,0.514779777,0.347285292,0.083333333,0.166666667,0.725517659,21318.99729,0.03077392,7.662125,0.136996829,0.514779777
ODISHA,Jharsuguda,0.295783,Medium,0.401890478,0.000676557,0.334593375,0.47535818,0.165861993,0.25,0.166666667,1.179567256,45969.47786,0.11461759,29.508668,0.130521738,0.427445837,0.165861993,0.25,0.166666667,1.179567256,45969.47786,0.11461759,29.508668,0.130521738,0.427445837
ODISHA,Gajapati,0.32383,High,0.329851643,0.000383378,0.529740223,0.50567084,0.183512521,0.166666667,0.166666667,0.703190038,37961.44873,0.19506913,44.027058,0.213842791,0.50869566,0.183512521,0.166666667,0.166666667,0.703190038,37961.44873,0.19506913,44.027058,0.213842791,0.50869566
MADHYA PRADESH,Harda,0.326193,High,0.429508088,0.001707972,0.411907664,0.483074273,0.209021536,0.25,0.166666667,2.593683978,253754.5784,0.15206682,34.202019,0.117795132,0.404896006,0.209021536,0.25,0.166666667,2.593683978,253754.5784,0.15206682,34.202019,0.117795132,0.404896006
TAMIL NADU,Perambalur,0.178275,Low,0.20190384,0.133215492,0.135119496,0.27016404,0.287430444,0.083333333,0.083333333,216.8074544,3481447.634,0.04528865,12.217818,0.078958216,0.5302792,0.287430444,0.083333333,0.083333333,216.8074544,3481447.634,0.04528865,12.217818,0.078958216,0.5302792
HARYANA,Panchkula,0.196479,Low,0.361599053,0.001459439,0.029957223,0.413771102,0.233125928,0.166666667,0.166666667,2.396958941,104875.2938,0.01063071,2.742851,0.051039297,0.376771134,0.233125928,0.166666667,0.166666667,2.396958941,104875.2938,0.01063071,2.742851,0.051039297,0.376771134
JAMMU & KASHMIR,Pulwama,0.1966,Low,0.250894143,0.000360946,0.054737837,0.633413223,0.23376072,0.166666667,0.083333333,0.687731454,22947.47071,0.01934441,4.871719,0.160791521,0.336200128,0.23376072,0.166666667,0.083333333,0.687731454,22947.47071,0.01934441,4.871719,0.160791521,0.336200128
JAMMU & KASHMIR,Udhampur,0.36434,High,0.553813844,0.000638999,0.373136344,0.513739652,0.403280909,0.25,0.166666667,1.125777901,39978.87562,0.13516417,31.491977,0.164382821,0.439060515,0.403280909,0.25,0.166666667,1.125777901,39978.87562,0.13516417,31.491977,0.164382821,0.439060515
KARNATAKA,Kodagu,0.212983,Low,0.366945383,0.073133388,0.122675332,0.237333946,0.284890773,0.25,0.083333333,115.1081098,4635188.367,0.04429556,10.506487,0.036400917,0.503026948,0.284890773,0.25,0.083333333,115.1081098,4635188.367,0.04429556,10.506487,0.036400917,0.503026948
CHHATTISGARH,Dakshin Bastar Dantewada,0.389275,High,0.334418627,0.000320685,0.826497875,0.43682234,,,,,,0.3226211,65.115756,0.191721729,0.53705883,0.190649596,0.166666667,0.166666667,0.482660208,117659.4401,0.3226211,65.115756,0.191721729,0.53705883
JHARKHAND,Khunti,0.33023,High,0.250888789,0.000407804,0.663303191,0.509943474,0.190342507,0.083333333,0.166666667,0.713258493,58951.13431,0.24485884,54.964988,0.200977655,0.48879739,0.190342507,0.083333333,0.166666667,0.713258493,58951.13431,0.24485884,54.964988,0.200977655,0.48879739
HIMACHAL PRADESH,Sirmaur,0.220264,Low,0.347004033,0.000362231,0.153679871,0.402012029,0.383956877,0.166666667,0.083333333,0.689554973,23164.12666,0.05396787,13.40357,0.16264261,0.528603108,0.383956877,0.166666667,0.083333333,0.689554973,23164.12666,0.05396787,13.40357,0.16264261,0.528603108
HIMACHAL PRADESH,Una,0.265062,Medium,0.491255916,0.000425377,0.053508065,0.53092447,0.348928075,0.333333333,0.083333333,0.802335298,17907.68577,0.01832592,4.877346,0.155157692,0.413194851,0.348928075,0.333333333,0.083333333,0.802335298,17907.68577,0.01832592,4.877346,0.155157692,0.413194851
HIMACHAL PRADESH,Chamba,0.269027,Medium,0.414843291,0.000451388,0.119991995,0.624804124,0.316333597,0.166666667,0.166666667,0.830823679,28068.87879,0.04162599,10.603683,0.335984819,0.566454111,0.316333597,0.166666667,0.166666667,0.830823679,28068.87879,0.04162599,10.603683,0.335984819,0.566454111
MANIPUR,Imphal West,0.200916,Low,0.305055422,0.00099726,0.115404929,0.43364234,0.144762116,0.166666667,0.166666667,1.66072096,82136.58849,0.03869733,10.459424,0.091464733,0.411950378,0.144762116,0.166666667,0.166666667,1.66072096,82136.58849,0.03869733,10.459424,0.091464733,0.411950378
UTTARAKHAND,Pithoragarh,0.267268,Medium,0.437064706,0.000274294,0.171345205,0.475938407,0.48128975,0.083333333,0.166666667,0.562826777,9676.895051,0.05923241,15.101016,0.146883061,0.447812444,0.48128975,0.083333333,0.166666667,0.562826777,9676.895051,0.05923241,15.101016,0.146883061,0.447812444
ASSAM,Chirang,0.313354,Medium,0.309481268,0.067865139,0.464139833,0.480229837,0.151678627,0.166666667,0.166666667,110.2045953,1982531.445,0.16646576,39.442547,0.113793704,0.402134552,0.151678627,0.166666667,0.166666667,110.2045953,1982531.445,0.16646576,39.442547,0.113793704,0.402134552
MANIPUR,Senapati,0.305448,Medium,0.536410654,0.000803845,0.257170039,0.354739034,0.506313535,0.166666667,0.166666667,1.433932735,16831.87511,,,0.099962851,0.487577951,0.506313535,0.166666667,0.166666667,1.433932735,16831.87511,0.091158725,22.142329,0.099962851,0.487577951
JAMMU & KASHMIR,Punch,0.312316,Medium,0.386167855,0.00045792,0.307383643,0.667981088,,,,,,0.11047705,26.140637,0.184856397,0.338467185,0.401750469,0.083333333,0.166666667,0.849388144,22793.0029,0.11047705,26.140637,0.184856397,0.338467185
JHARKHAND,Lohardaga,0.384432,High,0.394946605,0.001111912,0.619343665,0.607244777,0.285239962,0.166666667,0.166666667,1.88354515,60206.28486,0.22546381,51.936073,0.25624418,0.479291453,0.285239962,0.166666667,0.166666667,1.88354515,60206.28486,0.22546381,51.936073,0.25624418,0.479291453
MANIPUR,Imphal East,0.269851,Medium,0.417358373,0.000972349,0.229191278,0.441564668,0.146624669,0.166666667,0.25,1.653529806,58619.81193,0.07972627,20.041398,0.1085367,0.427192384,0.146624669,0.166666667,0.25,1.653529806,58619.81193,0.07972627,20.041398,0.1085367,0.427192384
HIMACHAL PRADESH,Hamirpur,0.240796,Low,0.424054053,0.000384683,0.04481617,0.540510447,,,,0.729733246,21242.03484,0.01500407,4.181045,0.254586954,0.531987739,0.330727756,0.166666667,0.166666667,0.729733246,21242.03484,0.01500407,4.181045,0.254586954,0.531987739
ODISHA,Baudh,0.323869,High,0.32387013,0.000558272,0.526941669,0.524261335,,,,,,0.18574556,45.370053,0.217001918,0.497452183,0.174164885,0.166666667,0.166666667,0.934800047,78805.29625,0.18574556,45.370053,0.217001918,0.497452183
HIMACHAL PRADESH,Kullu,0.162198,Low,0.243343754,0.000371327,0.120799251,0.311563773,0.308781007,0,0.166666667,0.716020076,15395.69886,0.03987695,11.059018,0.171745798,0.614483116,0.308781007,0,0.166666667,0.716020076,15395.69886,0.03987695,11.059018,0.171745798,0.614483116
JAMMU & KASHMIR,Kulgam,0.258101,Medium,0.386167855,0.00067123,0.110258635,0.634733678,0.401750469,0.083333333,0.166666667,1.204707537,22638.53509,0.03928951,9.561287,0.193595503,0.376905553,0.401750469,0.083333333,0.166666667,1.204707537,22638.53509,0.03928951,9.561287,0.193595503,0.376905553
MANIPUR,Thoubal,0.279791,Medium,0.41916484,0.001114852,0.256759215,0.457428648,0.149447734,0.166666667,0.25,1.837042669,95468.41083,0.08860322,22.564819,0.146602774,0.462657046,0.149447734,0.166666667,0.25,1.837042669,95468.41083,0.08860322,22.564819,0.146602774,0.462657046
JAMMU & KASHMIR,Doda,0.338172,High,0.431358626,0.000249821,0.378570142,0.616610237,0.34214301,0.166666667,0.166666667,0.499915114,24888.87929,0.13803212,31.777036,0.176942254,0.370574919,0.34214301,0.166666667,0.166666667,0.499915114,24888.87929,0.13803212,31.777036,0.176942254,0.370574919
MIZORAM,Aizawl,0.204508,Low,0.420339209,0.000680048,0.017571148,0.352173576,,,,1.214489074,25998.44018,0.00648044,1.63984,0.058020179,0.436252995,0.151282984,0.166666667,0.25,1.214489074,25998.44018,0.00648044,1.63984,0.058020179,0.436252995
MEGHALAYA,Jaintia Hills,0.298374,Medium,0.249200248,0.000225658,0.550834846,0.489258904,0.361343115,0.083333333,0.083333333,,,0.21284018,43.873463,0.110251465,0.390206619,0.361343115,0.083333333,0.083333333,0.469505528,18154.65899,0.21284018,43.873463,0.110251465,0.390206619
JAMMU & KASHMIR,Bandipore,0.266612,Medium,0.386167855,0.00045792,0.151522755,0.623051008,0.401750469,0.083333333,0.166666667,,,0.05533849,12.813998,0.189030982,0.380685411,0.401750469,0.083333333,0.166666667,0.849388144,22793.0029,0.05533849,12.813998,0.189030982,0.380685411
UTTARAKHAND,Chamoli,0.259442,Medium,0.394511119,0.000461796,0.190090101,0.491501582,0.284559405,0.166666667,0.166666667,0.733927926,106433.0553,0.0656251,16.749081,0.168090295,0.462047216,0.284559405,0.166666667,0.166666667,0.733927926,106433.0553,0.0656251,16.749081,0.168090295,0.462047216
MEGHALAYA,West Khasi Hills,0.240799,Low,0.199957975,0.000242746,0.412520175,0.450822735,0.154159996,0.166666667,0.083333333,0.497951669,18154.65899,0.15169499,34.366132,0.113550009,0.425975523,0.154159996,0.166666667,0.083333333,0.497951669,18154.65899,0.15169499,34.366132,0.113550009,0.425975523
HIMACHAL PRADESH,Bilaspur,0.251742,Low,0.424054053,0.000445873,0.080926789,0.553197678,,,,0.832946712,20314.22137,0.02651408,7.508766,0.268263884,0.538991402,0.330727756,0.166666667,0.166666667,0.832946712,20314.22137,0.02651408,7.508766,0.268263884,0.538991402
